"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.2943,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.2411,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.2046,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.3263,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.5514,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.5882,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.4394,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.4668,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.6824,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8031,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.7699,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.6275,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.4141,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.3248,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.2506,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.0315,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.4486,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.3209,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.63903,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.99912,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.28149,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.78066,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.88286,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.60822,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.32485,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.08416,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.04704,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.66289,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.17005,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.47182,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.6422,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.70972,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.89647,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.04478,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.2493,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.61222,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.08707,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.525,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.80199,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.88656,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.99611,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.2476,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.6924,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0408,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1801,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.1879,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9996,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8826,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.0706,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.5675,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.0799,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.3628,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.2854,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.0778,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1194,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.2314,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.3336,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.2604,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.0675,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.961,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.0565,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.3176,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.5561,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.7014,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.7297,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.6635,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.5919,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.5434,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.51,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.3989,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.3068,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.4148,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.7184,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.8723,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.9455,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.0031,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.0568,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.1035,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.048,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9932,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.8381,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.7656,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.7724,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.9094,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.1785,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.4444,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.6224,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.7018,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.8085,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.9813,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.1372,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.1397,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",104.124,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",104.0376,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.8962,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.7264,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.6337,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.492,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.3964,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.4927,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.4945,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.3817,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.1342,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.9165,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.8435,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.934,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.0625,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.0139,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.836,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.7198,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.7442,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.7751,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.5374,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0178,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.1965,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.2778,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",100.2711,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",100.5623,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.7505,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.5497,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0095,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.23479,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.87731,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.08071,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.6115,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0733,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.4633,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6818,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.731,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.6778,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5134,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.388,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3533,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3974,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.2093,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.0372,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.73297,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.34579,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.94456,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.67416,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.67489,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.96172,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.30307,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.50591,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.46571,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.29473,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.0913,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.96029,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.00585,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.19153,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.47527,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.68398,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.77158,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.76077,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.71569,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.6624,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.66403,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.6935,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.81251,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.9313,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.93052,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.81329,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.64579,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.61433,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.6209,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.67582,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.77082,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.85419,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.94648,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.99694,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.94173,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.89426,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.0198,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.1616,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2871,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.3763,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.3866,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.3742,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3638,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3904,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4201,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5036,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5962,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.655,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6663,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6476,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6058,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.556,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5033,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4619,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.4184,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.3724,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.3201,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.2704,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.2065,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1359,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0337,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.88336,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.71841,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.53215,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.35225,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.12601,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.87016,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.5961,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.35502,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.2411,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.42183,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.80048,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.01598,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.81667,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",97.96538,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.43858,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.06703,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.80509,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.30283,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.8904,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.40477,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.93324,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.23884,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.25531,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.05241,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.65336,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.81116,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.93969,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.05702,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.18136,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.32547,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.53662,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.80645,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.04496,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.22746,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.33644,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.42948,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.55473,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.69743,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.83691,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0464,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.2425,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.3558,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.3628,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.2877,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1893,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0953,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0498,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0496,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1632,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3533,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5493,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.683,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7213,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6629,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6011,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5318,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5348,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6123,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8002,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.013,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.1167,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0272,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8201,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6512,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5953,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5887,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5594,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5168,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6044,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.7479,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8456,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.8447,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.7913,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7243,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6704,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.715,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8258,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9512,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0624,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1535,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2083,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.2517,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2868,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.323,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3825,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4348,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4307,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.373,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3075,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.2702,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.2416,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.1911,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0256,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.7938,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.5989,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4306,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2824,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.2368,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2743,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3271,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.3446,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.3468,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3482,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3446,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2877,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2449,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2216,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2672,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2932,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2263,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.89031,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.10873,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.20028,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.96358,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.22373,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.52429,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.67966,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.64912,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.39766,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.01418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0624,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2586,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.5547,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6357,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3682,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0537,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0288,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2012,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5194,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.8004,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8559,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7679,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4994,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2046,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.94141,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.74418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.55293,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.29952,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.21008,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.27995,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.36316,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.32497,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.29226,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.24693,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.16975,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.30817,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.58624,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.68859,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.67202,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.64072,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.42921,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.30093,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.38126,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.45221,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.65052,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.84068,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.86143,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.78048,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.76245,
